"ID","Action","Date","Time","Enumerator","Country","Water Body","Region","District","Date","Village","Landing site","Fishing Ground (Locality)","Number of Fishers","Craft Type","Gear Type","Type of Fish (Species)","Local Name","Code","TL(cm)","FL","Uzito Wa Samaki","Longitude","Latitude","Connected_form","Connected_form_data"
"2067506","","09-06-2025","01:19 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","scomberomorus commerson","","COM","","","","39.212745","-6.664535","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","124.5","118.0","7","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","136.4","131.4","9","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","118.3","112.3","6","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","131.2","123.0","7","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","124.1","114.0","6.5","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","117.2","112.1","6","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","115.3","107.4","8.5","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","142.8","133.6","8.5","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","139.7","131.3","9","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","117.2","110.2","6","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","1101","103.0","5","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","95.0","90.0","4","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","120.9","114.5","6","","","",""
"2067504","","09-06-2025","01:18 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-20","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","HL","Sphyraena barracuda","","GBA","","","","","","",""
"2067502","","09-06-2025","01:14 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-05","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","scomberomorus commerson","","COM","110.2","102.0","14","39.2127592","-6.6648224","",""
"2067502","","09-06-2025","01:14 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-05","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","scomberomorus commerson","","COM","102.1","92.9","8","39.2127592","-6.6648224","",""
"2067502","","09-06-2025","01:14 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-05","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","scomberomorus commerson","","COM","100.3","93.5","13","39.2127592","-6.6648224","",""
"2067501","","09-06-2025","01:11 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-09","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","HL","scomberomorus commerson","","COM","90.7","82.2","4.5","39.2127592","-6.6648224","",""
"2067500","","09-06-2025","01:09 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","HL","Scomberomorus plurilineatus","","KAK","81.2","76.1","4","39.2127592","-6.6648224","",""
"2067499","","09-06-2025","01:08 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","HL","scomberomorus commerson","","COM","118.5","106.5","9","39.2127592","-6.6648224","",""
"2067499","","09-06-2025","01:08 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","HL","scomberomorus commerson","","COM","100.3","92.2","8","39.2127592","-6.6648224","",""
"2067498","","09-06-2025","01:06 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-19","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","scomberomorus commerson","","COM","86.2","77.3","3","39.2127592","-6.6648224","",""
"2067498","","09-06-2025","01:06 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-19","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","scomberomorus commerson","","COM","86.2","80.2","3.5","39.2127592","-6.6648224","",""
"2067498","","09-06-2025","01:06 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-19","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","scomberomorus commerson","","COM","108.2","100.1","7","39.2127592","-6.6648224","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","105.0","94.6","14","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","107","100","16","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","116.5","106","20","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","101","91","13","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","111","98.8","15.5","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","110","100","18","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","110.1","98.4","15","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","108.8","97.5","16.5","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","100.4","93.4","4.5","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","111.0","99","18","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","76","70","6.5","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","70.4","64.8","5","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","75.4","67.5","6","39.212745","-6.664535","",""
"2067497","","09-06-2025","01:04 PM","Pendo Kabwebwe","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-03-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","10","BT","LL","Thunnus albacares","","YFT","","","","39.212745","-6.664535","",""
"2067496","","09-06-2025","12:59 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-24","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","20","BT","GN","scomberomorus commerson","","COM","82.6","80.8","3","39.2127592","-6.6648224","",""
"2067496","","09-06-2025","12:59 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-24","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","20","BT","GN","scomberomorus commerson","","COM","92.9","81.7","4","39.2127592","-6.6648224","",""
"2067495","","09-06-2025","12:56 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-28","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","14","BT","GN","scomberomorus commerson","","COM","117.3","106.5","8","39.2127592","-6.6648224","",""
"2067494","","09-06-2025","12:55 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-30","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","","HL","Thunnus albacares","","YFT","132.4","121.4","31","39.2127592","-6.6648224","",""
"2067494","","09-06-2025","12:55 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-30","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","","HL","Thunnus albacares","","YFT","112.2","102.2","17","39.2127592","-6.6648224","",""
"2067494","","09-06-2025","12:55 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-30","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","","HL","Thunnus albacares","","YFT","114.1","103.3","17.5","39.2127592","-6.6648224","",""
"2067493","","09-06-2025","12:52 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-28","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","14","BT","GN","Thunnus albacares","","YFT","115.6","108.5","19","39.2127592","-6.6648224","",""
"2067493","","09-06-2025","12:52 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-28","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","14","BT","GN","Thunnus albacares","","YFT","101.1","94.0","15","39.2127592","-6.6648224","",""
"2067493","","09-06-2025","12:52 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-28","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","14","BT","GN","Thunnus albacares","","YFT","104.1","96.3","15","39.2127592","-6.6648224","",""
"2067493","","09-06-2025","12:52 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-28","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","14","BT","GN","Thunnus albacares","","YFT","126.8","120.1","26","39.2127592","-6.6648224","",""
"2067493","","09-06-2025","12:52 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-28","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","14","BT","GN","Thunnus albacares","","YFT","105.3","99.6","16","39.2127592","-6.6648224","",""
"2067492","","09-06-2025","12:50 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-02-03","Kunduchi Pwani","Kunduchi Pwani","
FURU","3","","HL","Thunnus albacares","","YFT","127.6","120.1","26","","","",""
"2067492","","09-06-2025","12:50 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-02-03","Kunduchi Pwani","Kunduchi Pwani","
FURU","3","","HL","Thunnus albacares","","YFT","130.1","126.4","33","","","",""
"2067492","","09-06-2025","12:50 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-02-03","Kunduchi Pwani","Kunduchi Pwani","
FURU","3","","HL","Thunnus albacares","","YFT","97.5","87.0","11.5","","","",""
"2067492","","09-06-2025","12:50 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-02-03","Kunduchi Pwani","Kunduchi Pwani","
FURU","3","","HL","Thunnus albacares","","YFT","127.5","121.1","28","","","",""
"2067492","","09-06-2025","12:50 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-02-03","Kunduchi Pwani","Kunduchi Pwani","
FURU","3","","HL","Thunnus albacares","","YFT","110.0","97.5","17.5","","","",""
"2067491","","09-06-2025","12:49 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-24","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","20","BT","GN","euthynnus affinis","","KAW","84.1","83.3","8","39.2127592","-6.6648224","",""
"2067490","","09-06-2025","12:46 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-04","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","20","BT","GN","Thunnus albacares","","YFT","104.4","95.5","15","39.2127592","-6.6648224","",""
"2067490","","09-06-2025","12:46 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-04","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","20","BT","GN","Thunnus albacares","","YFT","104.5","96.7","14","39.2127592","-6.6648224","",""
"2067490","","09-06-2025","12:46 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-04","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","20","BT","GN","Thunnus albacares","","YFT","110.2","103.5","17","39.2127592","-6.6648224","",""
"2067490","","09-06-2025","12:46 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-04","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","20","BT","GN","Thunnus albacares","","YFT","124.3","114.7","25","39.2127592","-6.6648224","",""
"2067490","","09-06-2025","12:46 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-04","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","20","BT","GN","Thunnus albacares","","YFT","114.3","107.5","20","39.2127592","-6.6648224","",""
"2067490","","09-06-2025","12:46 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-04","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","20","BT","GN","Thunnus albacares","","YFT","116.4","106.5","18","39.2127592","-6.6648224","",""
"2067490","","09-06-2025","12:46 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-04","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","20","BT","GN","Thunnus albacares","","YFT","115.3","101.1","18","39.2127592","-6.6648224","",""
"2067490","","09-06-2025","12:46 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-04","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","20","BT","GN","Thunnus albacares","","YFT","116.2","107.8","17","39.2127592","-6.6648224","",""
"2067490","","09-06-2025","12:46 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-04","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","20","BT","GN","Thunnus albacares","","YFT","130.1","102.1","29","39.2127592","-6.6648224","",""
"2067489","","09-06-2025","12:46 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-16","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","","HL","Thunnus albacares","","YFT","125.6","116.6","24","","","",""
"2067489","","09-06-2025","12:46 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-16","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","","HL","Thunnus albacares","","YFT","120.1","110.5","20","","","",""
"2067489","","09-06-2025","12:46 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-16","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","","HL","Thunnus albacares","","YFT","104.0","94.1","15","","","",""
"2067489","","09-06-2025","12:46 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-16","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","","HL","Thunnus albacares","","YFT","120.4","110.0","20","","","",""
"2067489","","09-06-2025","12:46 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-16","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","","HL","Thunnus albacares","","YFT","117.5","104.0","19","","","",""
"2067489","","09-06-2025","12:46 PM","Julieth Mosille","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-11-16","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","","HL","Thunnus albacares","","YFT","111.3","102.2","18","","","",""
"2067484","","09-06-2025","12:37 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-09","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","HL","Thunnus albacares","","YFT","102.8","92.6","14","39.2127592","-6.6648224","",""
"2067484","","09-06-2025","12:37 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-09","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","HL","Thunnus albacares","","YFT","100.1","89.1","11","39.2127592","-6.6648224","",""
"2067484","","09-06-2025","12:37 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-09","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","HL","Thunnus albacares","","YFT","102.4","93.5","13","39.2127592","-6.6648224","",""
"2067481","","09-06-2025","12:34 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-05","Kunduchi Pwani","Kunduchi Pwani","KARANGE","3","BT","HL","Thunnus albacares","","YFT","102.7","92.5","14","39.2127592","-6.6648224","",""
"2067477","","09-06-2025","12:29 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-05","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","scomberomorus commerson","","COM","110.2","102.0","14","39.2127592","-6.6648224","",""
"2067477","","09-06-2025","12:29 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2025-04-05","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","scomberomorus commerson","","COM","100.3","93.5","13","39.2127592","-6.6648224","",""
